Asset Name,Asset Type,Cloud,Critical Alerts,High Alerts,Medium Alerts,Low Alerts,Informational Alerts,Critical Vulnerability,High Vulnerability,Medium Vulnerability,Low Vulnerability,Account ID,Account Name,Asset ID,Region ID,Region,Actions
"prismacloud-scan-1747571032921789023","EC2 Instance","aws",0,1,0,0,0,13,41,88,22,"900527812107","devsecops - 900527812107","i-02884bb07401745c4","ap-northeast-2","AWS Seoul",
"prismacloud-scan-1747569028770029373","EC2 Instance","aws",0,1,0,0,0,3,64,86,16,"900527812107","devsecops - 900527812107","i-06fdff8f00adb5069","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0906f2dedc000c9ff","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0b2aa4e212b9184e4","ap-northeast-2","AWS Seoul",
"ec2-prd-ssim-mid-01","EC2 Instance","aws",0,1,0,0,0,9,218,124,10,"211125417331","aws-prd-ssim1 - 211125417331","i-021540d9ab8094d2f","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,5,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0fe0fad2bd737a3e1","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0ee30dfda72a23c80","ap-northeast-2","AWS Seoul",
"i-08003e7639b6a10ab","EC2 Instance","aws",0,1,0,0,0,2,107,364,19,"798345363128","chewauth.preprod - 798345363128","i-08003e7639b6a10ab","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-024ef12bfaf2099b3","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,5,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0a715760a9909230d","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,5,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-005dc3a1dfd315b49","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-tts-az2a","EC2 Instance","aws",0,1,0,0,0,19,196,531,39,"329204419623","aws-prd-ccaas - 329204419623","i-0c1913dcfc48a4ccc","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-ttsgw-az2a","EC2 Instance","aws",0,1,0,0,0,15,189,531,42,"329204419623","aws-prd-ccaas - 329204419623","i-0400c8e4cbd469e1d","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-ttsgw-az2c","EC2 Instance","aws",0,1,0,0,0,15,189,531,42,"329204419623","aws-prd-ccaas - 329204419623","i-0c6095674ece96068","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-tts-az2c","EC2 Instance","aws",0,1,0,0,0,19,196,531,39,"329204419623","aws-prd-ccaas - 329204419623","i-03af7b4051ae00313","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-ttsadm-az2c","EC2 Instance","aws",0,1,0,0,0,16,190,532,41,"329204419623","aws-prd-ccaas - 329204419623","i-00249baa2956c2556","ap-northeast-2","AWS Seoul",
"ec2-prd-cpne-was-az2c","EC2 Instance","aws",0,1,0,0,0,18,52,82,23,"796973489960","cpne-prd - 796973489960","i-06a1ad0e8cac86cc8","ap-northeast-2","AWS Seoul",
"ec2-prd-cpne-was-az2a","EC2 Instance","aws",0,1,0,0,0,18,52,82,23,"796973489960","cpne-prd - 796973489960","i-0f55ccdd882b244fa","ap-northeast-2","AWS Seoul",
"ec2-prd-bizon-mgmt-01-az2a","EC2 Instance","aws",0,1,0,0,0,24,207,536,61,"122610489449","awsprdbzn - 122610489449","i-039a835742c476ee2","ap-northeast-2","AWS Seoul",
"DEV-RCS-MaaP-BAS-PUB-A-X","EC2 Instance","aws",0,1,0,0,0,43,726,689,124,"493710722196","rcs-mapp@lguplus - 493710722196","i-0e04364790d648798","ap-northeast-2","AWS Seoul",
"aicallsapne2-fioj-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-02e1239aee132c73d","ap-northeast-2","AWS Seoul",
"ec2-az01-dev-iptv-wst1","EC2 Instance","aws",0,1,0,0,0,61,572,1226,293,"825750602860","Uplus_iptv_dev - 825750602860","i-09a96099e33ac683f","ap-northeast-2","AWS Seoul",
"flute-api-server-default","EC2 Instance","aws",0,1,0,0,0,4,752,2439,186,"825750602860","Uplus_iptv_dev - 825750602860","i-0f9773e40023ccf1d","ap-northeast-2","AWS Seoul",
"flute-batch-server","EC2 Instance","aws",0,1,0,0,0,11,428,1142,154,"825750602860","Uplus_iptv_dev - 825750602860","i-0f5d0e607ba9bdb83","ap-northeast-2","AWS Seoul",
"ec2-az01-dev-bst01","EC2 Instance","aws",0,1,0,0,0,107,703,1168,254,"825750602860","Uplus_iptv_dev - 825750602860","i-03adc1a2c1f6734a4","ap-northeast-2","AWS Seoul",
"aiugptsapne2-ngff-ondemand-ai-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,7,4,"590183678280","aws-dev-ugpt - 590183678280","i-0acce0f1a0721bc19","ap-northeast-2","AWS Seoul",
"aiugptsapne2-ngff-ondemand-ai-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,7,4,"590183678280","aws-dev-ugpt - 590183678280","i-064aba72bb97eb946","ap-northeast-2","AWS Seoul",
"ec2-dev-pwr-app-2a","EC2 Instance","aws",0,1,0,0,0,38,419,941,217,"806758131976","U+tv - 806758131976","i-0e7dc82a896cab511","ap-northeast-2","AWS Seoul",
"ec2-qa-pwr-app-2c","EC2 Instance","aws",0,1,0,0,0,38,419,941,217,"806758131976","U+tv - 806758131976","i-02af9dee5ad8a96e8","ap-northeast-2","AWS Seoul",
"ec2-dev-indxuplus-algodb-az2a","EC2 Instance","aws",0,1,0,0,0,22,386,1405,76,"210627493623","indxuplusdev - 210627493623","i-0cb0e91b183f57958","ap-northeast-2","AWS Seoul",
"jihyebot-ui","EC2 Instance","aws",0,0,0,1,0,0,0,0,0,"662158614522","AWSPlayCloud - 662158614522","i-0ead7131272ea44d6","ap-northeast-2","AWS Seoul",
"ec2-dev-aisb-callbotAdmin-az2c","EC2 Instance","aws",0,1,0,0,0,72,977,2702,169,"700329480675","aws-dev-aisb - 700329480675","i-0851abd80cc6a296e","ap-northeast-2","AWS Seoul",
"smrtcsapi-smrts_apnortheast2-v047","EC2 Instance","aws",0,1,0,0,0,5,97,237,22,"590183859724","aws-dev-smrtmb - 590183859724","i-0b5a73507d0125d1f","ap-northeast-2","AWS Seoul",
"dwseo-dev","EC2 Instance","aws",0,1,0,0,0,5,59,1023,86,"590183678280","aws-dev-ugpt - 590183678280","i-067a009f58b0b7115","ap-northeast-2","AWS Seoul",
"ec2-az2c-luiot-dev2-prometheus","EC2 Instance","aws",0,1,0,0,0,15,300,706,407,"011143606116","svcalliance1 - 011143606116","i-07fd57ac86cc0f5c1","ap-northeast-2","AWS Seoul",
"ec2-az2c-luiot-dev2-cem","EC2 Instance","aws",0,1,0,0,0,12,265,677,406,"011143606116","svcalliance1 - 011143606116","i-0ad3643af6654cda4","ap-northeast-2","AWS Seoul",
"spdapne2-hupg-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,14,21,5,"122518608090","svcprotodev - 122518608090","i-0a2b894a2636e6aef","ap-northeast-2","AWS Seoul",
"i-04d2762483fffa11b","EC2 Instance","aws",0,1,0,0,0,2,79,231,15,"122518608090","svcprotodev - 122518608090","i-04d2762483fffa11b","ap-northeast-2","AWS Seoul",
"spdapne2-hupg-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,12,20,5,"122518608090","svcprotodev - 122518608090","i-06217bcb72f1bdb9d","ap-northeast-2","AWS Seoul",
"spdapne2-hupg-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,11,13,4,"122518608090","svcprotodev - 122518608090","i-02fe8bf073e8d3262","ap-northeast-2","AWS Seoul",
"ec2-stg-iptv-stg-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,5,166,557,23,"833897490146","aws-stg-iptv - 833897490146","i-0c945b8b8cef6ac67","ap-northeast-2","AWS Seoul",
"ec2-stg-iptv-stg-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,5,166,557,23,"833897490146","aws-stg-iptv - 833897490146","i-0b244afbb6d077791","ap-northeast-2","AWS Seoul",
"ec2-stg-iptv-stg-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,5,166,557,23,"833897490146","aws-stg-iptv - 833897490146","i-031db996b77065171","ap-northeast-2","AWS Seoul",
"ec2-stg-iptv-stg-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,5,166,557,23,"833897490146","aws-stg-iptv - 833897490146","i-0fa15d49d6706dcaf","ap-northeast-2","AWS Seoul",
"ec2-stg-iptv-stg-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,5,166,557,23,"833897490146","aws-stg-iptv - 833897490146","i-0a71ca2256ef16654","ap-northeast-2","AWS Seoul",
"ec2-stg-cpne-was-az2c","EC2 Instance","aws",0,1,0,0,0,18,50,78,23,"515966499229","cpne-stg - 515966499229","i-0c51e30d865c93e8f","ap-northeast-2","AWS Seoul",
"ec2-stg-cpne-was-az2a","EC2 Instance","aws",0,1,0,0,0,18,50,78,23,"515966499229","cpne-stg - 515966499229","i-0706105a03cef7b21","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-ufms-backend-batch","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-0a8e8369211da28d4","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-ufms-device-gw","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-0c2fb5ee5cbc7a297","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-ufms-backend-batch","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-0ecb61c83d33ba3eb","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-mgmt-backend-admin","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-0d1b456f3c3843d2d","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-ufms-device-gw","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-00a48ea2edab4471e","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-ufms-device-gw","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-0962ee2cc9c8c41f0","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-mgmt-backend-admin","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"642025919684","fms_stg - 642025919684","i-095ce235a7063e566","ap-northeast-2","AWS Seoul",
"opsapne2-hmgj-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,0,33,50,11,"478195486159","dax-ops - 478195486159","i-0d44dff04d2b26bb0","ap-northeast-2","AWS Seoul",
"ec2-dev-hyundai-mvmtv-config-mgmt","EC2 Instance","aws",0,1,0,0,0,13,466,1480,72,"952963836610","aws-dev-mvmtv - 952963836610","i-0303b5ff87259befa","ap-northeast-2","AWS Seoul",
"ec2-dev-hyundai-mvmtv-config-mgmt","EC2 Instance","aws",0,1,0,0,0,13,466,1480,72,"952963836610","aws-dev-mvmtv - 952963836610","i-03457b619ce91bbdc","ap-northeast-2","AWS Seoul",
"ec2-prod-ares-api-template","EC2 Instance","aws",0,1,0,0,0,21,831,1817,280,"454916155748","lgukidsland - 454916155748","i-0adf234331f47d181","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-mgmt-frontweb","EC2 Instance","aws",0,1,0,0,0,18,145,405,37,"642025919684","fms_stg - 642025919684","i-0716b37e1fa9bf02c","ap-northeast-2","AWS Seoul",
"aicallapne2-ngnx-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"590184025818","aws-prd-CommunicationAI - 590184025818","i-089ba5bb9a80844d9","ap-northeast-2","AWS Seoul",
"aicallapne2-ngnx-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"590184025818","aws-prd-CommunicationAI - 590184025818","i-0d56b2b04469ed733","ap-northeast-2","AWS Seoul",
"Ollama-Gemma3-0414","EC2 Instance","aws",0,1,0,0,0,9,60,1169,75,"038041937865","INARA-DEV - 038041937865","i-0056385923264af7c","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-addrbot-az2a","EC2 Instance","aws",0,1,0,0,0,35,302,671,63,"329204419623","aws-prd-ccaas - 329204419623","i-038259755c145518e","ap-northeast-2","AWS Seoul",
"ec2-prd-aicc-ixi-addrbot-az2c","EC2 Instance","aws",0,1,0,0,0,35,271,625,63,"329204419623","aws-prd-ccaas - 329204419623","i-04cfe0b1a854091ff","ap-northeast-2","AWS Seoul",
"ec2-dev-cas-eks-mng-ngroup","EC2 Instance","aws",0,1,0,0,0,0,9,10,5,"235494784992","aws-CAS-casdev - 235494784992","i-0a3ca7081567d8dc6","ap-northeast-2","AWS Seoul",
"ec2-dev-cas-eks-mng-ngroup","EC2 Instance","aws",0,1,0,0,0,8,28,37,8,"235494784992","aws-CAS-casdev - 235494784992","i-006650aac219fd886","ap-northeast-2","AWS Seoul",
"ec2-dev-cas-eks-mng-ngroup","EC2 Instance","aws",0,1,0,0,0,8,28,37,8,"235494784992","aws-CAS-casdev - 235494784992","i-0ecebe9a5aab6a1e1","ap-northeast-2","AWS Seoul",
"itrelengapne2-cgtu-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,1,11,11,4,"590184057287","aws-itmod-releng - 590184057287","i-078e7e5e6a49b29a7","ap-northeast-2","AWS Seoul",
"itrelengapne2-cgtu-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,1,11,11,4,"590184057287","aws-itmod-releng - 590184057287","i-098fa72314c93a7e7","ap-northeast-2","AWS Seoul",
"ec2-stg-cpne-base-was","EC2 Instance","aws",0,1,0,0,0,18,52,82,23,"515966499229","cpne-stg - 515966499229","i-0e45b9a3ec5e3aee6","ap-northeast-2","AWS Seoul",
"itrelengapne2-cgtu-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,1,11,11,4,"590184057287","aws-itmod-releng - 590184057287","i-0f5ed9470725303ae","ap-northeast-2","AWS Seoul",
"aicallsapne2-fioj-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,7,6,4,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0bada788c30e58b08","ap-northeast-2","AWS Seoul",
"testdlkconn","EC2 Instance","aws",0,1,0,0,0,0,9,9,5,"398037177493","aws-dev-dlk - 398037177493","i-013afd41026da8ef1","ap-northeast-2","AWS Seoul",
"aiugptdapne2-zszw-ondemand-ai-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,7,4,"590183678280","aws-dev-ugpt - 590183678280","i-0869f0f98c5ccef77","ap-northeast-2","AWS Seoul",
"aiugptdapne2-zszw-ondemand-ai-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,7,4,"590183678280","aws-dev-ugpt - 590183678280","i-0dfc72e5043b90cb3","ap-northeast-2","AWS Seoul",
"ec2-stg-cpne-auromon","EC2 Instance","aws",0,1,0,0,0,18,134,308,33,"515966499229","cpne-stg - 515966499229","i-0616eaa6f18e6fd1c","ap-northeast-2","AWS Seoul",
"ec2-dev-iptv-dev-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,5,166,557,23,"578094293967","aws-dev-iptv - 578094293967","i-02588cf9973ace616","ap-northeast-2","AWS Seoul",
"chewapne2-mgok-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,0,33,50,11,"088329133184","chewauth.prod - 088329133184","i-03fda0af3b5e95406","ap-northeast-2","AWS Seoul",
"eks-node","EC2 Instance","aws",0,1,0,0,0,5,128,439,22,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0962ac20ef9cd891d","ap-northeast-2","AWS Seoul",
"eks-node","EC2 Instance","aws",0,1,0,0,0,5,128,439,22,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0c45420f6556fdff8","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,32,49,11,"413372654015","daxclean - 413372654015","i-0b000933e492c72ce","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-ondemand-styx-karpenter","EC2 Instance","aws",0,1,0,0,0,2,5,6,4,"854531064573","daxcleand - 854531064573","i-07bffe2a1fdff80b7","ap-northeast-2","AWS Seoul",
"eks-violet-stg-service-communication-c6i-4xlarge-ng","EC2 Instance","aws",0,1,0,0,0,1,40,59,12,"590183878658","aws-stg-violet - 590183878658","i-08cca734764897daa","ap-northeast-2","AWS Seoul",
"eks-violet-stg-service-communication-c6i-4xlarge-ng","EC2 Instance","aws",0,1,0,0,0,1,40,60,12,"590183878658","aws-stg-violet - 590183878658","i-05e7aca2dee86a0c4","ap-northeast-2","AWS Seoul",
"aiugptdapne2-zszw-ondemand-ai-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,7,4,"590183678280","aws-dev-ugpt - 590183678280","i-09bd8424ab82cd54b","ap-northeast-2","AWS Seoul",
"aiugptdapne2-zszw-ondemand-ai-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,7,4,"590183678280","aws-dev-ugpt - 590183678280","i-0480a2dd2ed90d9d4","ap-northeast-2","AWS Seoul",
"INARA-PRD-WORKLOAD-MANAGED-V1_31_DSA","EC2 Instance","aws",0,1,0,0,0,3,77,230,15,"532975624498","INARA-PROD - 532975624498","i-021e8238c4822d5a5","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-06c008b786a4ca52d","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-041bef1fc0f69e765","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-0cbb8197af7d7245e","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-0ccd5da689a97f3b1","ap-northeast-2","AWS Seoul",
"chewdapne2-wexk-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,2,62,187,12,"798345363128","chewauth.preprod - 798345363128","i-0d242fc625e999626","ap-northeast-2","AWS Seoul",
"i-01f165569286564f8","EC2 Instance","aws",0,1,0,0,0,2,107,364,19,"798345363128","chewauth.preprod - 798345363128","i-01f165569286564f8","ap-northeast-2","AWS Seoul",
"bsddapne2-gmkf-convai-g6-on-demand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,98,202,16,"767397901718","aws-nsd-dev - 767397901718","i-0f6aa3c15104ae702","ap-northeast-2","AWS Seoul",
"ec2-prd-cpne-auromon","EC2 Instance","aws",0,1,0,0,0,17,131,316,34,"796973489960","cpne-prd - 796973489960","i-0e5af6c9e43a00a8d","ap-northeast-2","AWS Seoul",
"eks-node","EC2 Instance","aws",0,1,0,0,0,5,128,439,22,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0a6f15f52472e91e6","ap-northeast-2","AWS Seoul",
"aicalldapne2-epse-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,6,9,5,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0b399ad2a7177bef6","ap-northeast-2","AWS Seoul",
"eks-node","EC2 Instance","aws",0,1,0,0,0,5,128,439,22,"730335661456","aws-dev-CommunicationAI - 730335661456","i-01e07c6247ca07b90","ap-northeast-2","AWS Seoul",
"application-nodegroup-pc-prod-prod-eks","EC2 Instance","aws",0,1,0,0,0,11,254,772,62,"360600168182","AWS_PROD_NUPD2 - 360600168182","i-04472edcb18844a21","ap-northeast-2","AWS Seoul",
"application-nodegroup-pc-prod-prod-eks","EC2 Instance","aws",0,1,0,0,0,10,248,765,60,"360600168182","AWS_PROD_NUPD2 - 360600168182","i-092c414b95e2fe9ba","ap-northeast-2","AWS Seoul",
"aicallsapne2-fioj-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,8,9,5,"730335661456","aws-dev-CommunicationAI - 730335661456","i-040d7cc280b44c4bf","ap-northeast-2","AWS Seoul",
"ec2-dev-clcc-vars-uiux-web","EC2 Instance","aws",0,1,0,0,0,1,86,238,14,"773872345005","awsdevclcc - 773872345005","i-0435a6c378e7b25f3","ap-northeast-2","AWS Seoul",
"aicallsapne2-fioj-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,8,9,5,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0f1123f19671c1251","ap-northeast-2","AWS Seoul",
"aicallsapne2-fioj-ondemand-agent-karpenter","EC2 Instance","aws",0,1,0,0,0,3,8,9,5,"730335661456","aws-dev-CommunicationAI - 730335661456","i-03d78a7951a466044","ap-northeast-2","AWS Seoul",
"application-nodegroup-pc-prod-prod-eks","EC2 Instance","aws",0,1,0,0,0,16,267,802,70,"360600168182","AWS_PROD_NUPD2 - 360600168182","i-0bcf927ada33fb3ac","ap-northeast-2","AWS Seoul",
"ec2-dev-fleet-mgmt-system-ufms-device-gw","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"595459082527","fms_dev - 595459082527","i-0c93d4557bfa38eca","ap-northeast-2","AWS Seoul",
"ec2-dev-fleet-mgmt-system-ufms-backend-batch","EC2 Instance","aws",0,1,0,0,0,15,41,70,20,"595459082527","fms_dev - 595459082527","i-0a420422740a16074","ap-northeast-2","AWS Seoul",
"ec2_mat_dev","EC2 Instance","aws",0,1,0,0,0,25,62,54,20,"184888968059","aws-b2bmat-dev - 184888968059","i-07fb56f313e3ba3cd","ap-northeast-2","AWS Seoul",
"ec2-stg-spam-admn-was-az2a","EC2 Instance","aws",0,1,0,0,0,59,599,1280,153,"803484623785","aws-stg-spam - 803484623785","i-078a0ae4315bf37d5","ap-northeast-2","AWS Seoul",
"ec2-stg-spam-admn-was-az2c","EC2 Instance","aws",0,1,0,0,0,59,601,1283,167,"803484623785","aws-stg-spam - 803484623785","i-0957bc024577f617a","ap-northeast-2","AWS Seoul",
"cleandapne2-xfeu-spot-styx-karpenter","EC2 Instance","aws",0,1,0,0,0,2,62,187,12,"854531064573","daxcleand - 854531064573","i-0fb4deb601932abce","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-spot-styx-karpenter","EC2 Instance","aws",0,1,0,0,0,2,6,9,5,"854531064573","daxcleand - 854531064573","i-0d5d386ec83b885ef","ap-northeast-2","AWS Seoul",
"bsdapne2-omdw-advisor-default-on-demand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,95,192,16,"533267185836","aws-nsd-prd - 533267185836","i-09d71f35b39e569ed","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-spot-styx-karpenter","EC2 Instance","aws",0,1,0,0,0,2,6,9,5,"854531064573","daxcleand - 854531064573","i-0ab26ece7a76b5eab","ap-northeast-2","AWS Seoul",
"eks-violet-prd-service-ixisolution-iptv-c6i-12xlarge-ng","EC2 Instance","aws",0,1,0,0,0,0,35,51,12,"058264436158","aws-prd-violet - 058264436158","i-0fae301e178c74f38","ap-northeast-2","AWS Seoul",
"INARA-PRD-BATCH-MANAGED-V1_31__DSA","EC2 Instance","aws",0,1,0,0,0,3,77,230,15,"532975624498","INARA-PROD - 532975624498","i-008caa357a36e72c2","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-spot-styx-karpenter","EC2 Instance","aws",0,1,0,0,0,2,6,9,5,"854531064573","daxcleand - 854531064573","i-0aebe779506db472d","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-06a50498869c110fa","ap-northeast-2","AWS Seoul",
"temp-bastion","EC2 Instance","aws",0,1,0,0,0,0,4,5,4,"971216839324","IPTV_OTT_SEARCH_prod - 971216839324","i-07ab09cdd013487e4","ap-northeast-2","AWS Seoul",
"ec2-dev-iptv-stp-whatap-yard-az2a","EC2 Instance","aws",0,1,0,0,0,15,574,1222,224,"578094293967","aws-dev-iptv - 578094293967","i-03b076bc2de9f4c6b","ap-northeast-2","AWS Seoul",
"eks-violet-prd-service-ixisolution-copywriter-c5-2xlarge-ng","EC2 Instance","aws",0,1,0,0,0,0,35,51,12,"058264436158","aws-prd-violet - 058264436158","i-09ffb1efc93fe144a","ap-northeast-2","AWS Seoul",
"ec2-stg-spam-serv-was-az2c","EC2 Instance","aws",0,1,0,0,0,63,580,1265,166,"803484623785","aws-stg-spam - 803484623785","i-0c55061faa60ffc2a","ap-northeast-2","AWS Seoul",
"skull-net-iptv-dev-extgw-v188","EC2 Instance","aws",0,1,0,0,0,7,96,1614,84,"832627517726","aws-net-iptv - 832627517726","i-041aa604d70b885f3","ap-northeast-2","AWS Seoul",
"eks-node-dev-ccsp-b2b","EC2 Instance","aws",0,1,0,0,0,6,96,225,16,"952963836610","aws-dev-mvmtv - 952963836610","i-0259f13a9aa2e0388","ap-northeast-2","AWS Seoul",
"eks-node-dev-ccsp-fast","EC2 Instance","aws",0,1,0,0,0,6,96,225,16,"952963836610","aws-dev-mvmtv - 952963836610","i-020faa68eb394cf09","ap-northeast-2","AWS Seoul",
